Inches_BoxCox,Ram_BoxCox,Weight_BoxCox,CPU_freq_BoxCox,PrimaryStorage_BoxCox,SecondaryStorage_BoxCox,ScreenPixels_BoxCox,Touchscreen,IPSpanel,RetinaDisplay,Company,TypeName,OS,PrimaryStorageType,SecondaryStorageType,CPU_company,GPU_company,Price_euros_BoxCox
417.7058338218464,1.2217714540237705,0.3655309283934347,0.10752244054223631,6.506298870029594,0.0,1.9045979340034616,0,0,0,Lenovo,Notebook,Windows 10,Flash Storage,No,Intel,Intel,7.768929084824091
557.0021538735841,1.2217714540237705,0.7456190576156035,4.3349621891585155,15.080237107210623,0.0,1.9045979340034616,0,0,0,Acer,Notebook,Linux,HDD,No,Intel,Intel,8.528760354698475
733.3337858460409,1.7240546397000622,1.0367188760300763,0.8905313313972795,8.224112510707723,1.1482971722418127,1.9049951746955958,0,0,0,Dell,Notebook,Windows 10,SSD,HDD,Intel,AMD,10.612899320114279
557.0021538735841,1.2217714540237705,0.6231508608793066,3.51139675406722,15.080237107210623,0.0,1.9045979340034616,0,0,0,HP,Notebook,Windows 10,HDD,No,Intel,Intel,9.112374548976277
557.0021538735841,1.7240546397000622,0.7456190576156035,0.8905313313972795,10.199082182273123,0.0,1.9049951746955958,0,0,0,HP,Notebook,Windows 10,SSD,No,Intel,Nvidia,10.372090928211858
557.0021538735841,1.2217714540237705,0.6963598944993389,1.8472077905529887,15.080237107210623,0.0,1.9049951746955958,0,0,0,Asus,Notebook,Linux,HDD,No,Intel,Intel,8.645819760732488
557.0021538735841,2.16550032159689,0.9809185420390523,4.782351938389815,10.199082182273123,1.1482971722418127,1.9049951746955958,0,0,0,Dell,Gaming,Windows 10,SSD,HDD,Intel,Nvidia,11.595516229446217
557.0021538735841,1.7240546397000622,0.8375509246314734,3.51139675406722,15.080237107210623,0.0,1.9045979340034616,0,0,0,Asus,Notebook,Linux,HDD,No,Intel,Nvidia,9.25352572487814
557.0021538735841,1.2217714540237705,0.7926161008305865,0.8905313313972795,10.199082182273123,0.0,1.9049951746955958,0,0,0,Acer,Notebook,Windows 10,SSD,No,Intel,Intel,9.816882215225977
733.3337858460409,1.9891748117057697,1.0257986704992852,0.8905313313972795,15.080237107210623,0.0,1.9049951746955958,0,0,0,Dell,2 in 1 Convertible,Windows 10,HDD,No,Intel,Nvidia,10.658438360030907
364.4317087007187,1.7240546397000622,0.31547233021410576,1.8472077905529887,10.199082182273123,0.0,1.9052727967778458,0,0,0,Apple,Ultrabook,macOS,SSD,No,Intel,Intel,11.46623429485662
557.0021538735841,1.2217714540237705,0.7926161008305865,1.8472077905529887,8.224112510707723,0.0,1.9045979340034616,0,0,0,Lenovo,Notebook,No OS,SSD,No,Intel,Intel,8.539654324227659
733.3337858460409,1.7240546397000622,1.1722165278422025,5.750453487998943,10.199082182273123,1.1482971722418127,1.9049951746955958,0,0,0,Asus,Gaming,Windows 10,SSD,HDD,AMD,AMD,11.259705956645952
557.0021538735841,1.2217714540237705,0.8375509246314734,3.51139675406722,10.199082182273123,0.0,1.9049951746955958,0,0,0,Dell,Notebook,Windows 10,SSD,No,Intel,AMD,9.677044225214182
733.3337858460409,1.2217714540237705,1.0367188760300763,0.10752244054223631,15.080237107210623,0.0,1.9045979340034616,0,0,0,Asus,Notebook,Windows 10,HDD,No,Intel,Nvidia,9.014115731395709
175.18341873265967,1.2217714540237705,-0.3701473273784997,0.5929673772180227,6.506298870029594,0.0,1.905044886871921,0,0,0,Lenovo,2 in 1 Convertible,Android,Flash Storage,No,Intel,Intel,8.250184317451463
557.0021538735841,1.7240546397000622,0.7926161008305865,1.3295796585491964,10.199082182273123,0.0,1.9049951746955958,0,0,0,Acer,Notebook,Windows 10,SSD,No,Intel,Nvidia,10.274201113720892
557.0021538735841,1.2217714540237705,0.6231508608793066,3.51139675406722,10.199082182273123,0.0,1.9049951746955958,0,0,0,HP,Notebook,Windows 10,SSD,No,AMD,AMD,8.694519682772379
364.4317087007187,1.7240546397000622,0.3998380858607013,1.3295796585491964,12.469704042082887,0.0,1.9049951746955958,0,0,0,HP,Notebook,Windows 10,SSD,No,Intel,Intel,10.883018388727045
557.0021538735841,1.2217714540237705,0.8805979998936194,3.1343530096531205,15.080237107210623,0.0,1.9045979340034616,0,0,0,Acer,Notebook,Windows 10,HDD,No,Intel,Intel,8.619738062960268
557.0021538735841,1.7240546397000622,0.7599460564996772,1.3295796585491964,10.199082182273123,0.0,1.9049951746955958,0,0,0,Dell,Notebook,Windows 10,SSD,No,Intel,AMD,10.074092707690186
557.0021538735841,1.2217714540237705,0.6499027344146395,1.8472077905529887,8.224112510707723,0.0,1.9049951746955958,0,0,0,HP,Notebook,Windows 10,SSD,No,Intel,Intel,8.891535220959915
557.0021538735841,1.2217714540237705,0.6963598944993389,3.51139675406722,10.199082182273123,0.0,1.9045979340034616,0,0,0,Asus,Notebook,Windows 10,SSD,No,Intel,Intel,9.493466665432866
733.3337858460409,2.16550032159689,0.8931674084869078,4.782351938389815,10.199082182273123,1.149560259992934,1.9049951746955958,0,0,0,MSI,Gaming,Windows 10,SSD,HDD,Intel,Nvidia,12.790545725224632
557.0021538735841,1.2217714540237705,0.6963598944993389,1.8472077905529887,10.199082182273123,0.0,1.9049951746955958,0,0,0,Asus,Notebook,Linux,SSD,No,Intel,Intel,8.776856570925075
733.3337858460409,2.16550032159689,1.0367188760300763,1.3295796585491964,10.199082182273123,1.149560259992934,1.9049951746955958,0,0,0,Dell,Notebook,Windows 10,SSD,HDD,Intel,AMD,11.259705956645952
417.7058338218464,1.7240546397000622,0.5325096797903497,0.8905313313972795,10.199082182273123,0.0,1.9049951746955958,0,0,0,Dell,Ultrabook,Windows 10,SSD,No,Intel,Intel,10.372090928211858
417.7058338218464,1.7240546397000622,0.5325096797903497,4.3349621891585155,10.199082182273123,0.0,1.9049951746955958,0,0,0,Lenovo,Notebook,No OS,SSD,No,Intel,Intel,9.53929792938517
417.7058338218464,1.7240546397000622,0.33722807755218376,0.8905313313972795,10.199082182273123,0.0,1.9049951746955958,0,0,0,Asus,Notebook,Windows 10,SSD,No,Intel,Intel,10.524065969964461
557.0021538735841,1.7240546397000622,0.6231508608793066,3.51139675406722,10.199082182273123,0.0,1.9049951746955958,0,0,0,HP,Notebook,Windows 10,SSD,No,Intel,Intel,9.842036293360998
557.0021538735841,2.16550032159689,0.5900958404484541,4.782351938389815,12.469704042082887,0.0,1.9049951746955958,0,0,0,Asus,Ultrabook,Windows 10,SSD,No,Intel,Nvidia,12.268235464358527
557.0021538735841,1.2217714540237705,0.6231508608793066,1.8472077905529887,12.386666500597078,0.0,1.9045979340034616,0,0,0,HP,Notebook,Windows 10,HDD,No,Intel,AMD,8.89008960323677
417.7058338218464,1.2217714540237705,0.3655309283934347,0.8905313313972795,5.0121575945532415,0.0,1.9045979340034616,0,0,0,HP,Notebook,Windows 10,SSD,No,Intel,Intel,7.609420989966842
557.0021538735841,1.2217714540237705,0.6446080789715538,3.51139675406722,15.080237107210623,0.0,1.9049951746955958,0,0,0,Lenovo,Notebook,Windows 10,HDD,No,Intel,Intel,9.355215104987847
733.3337858460409,1.9891748117057697,1.1066975522007518,4.782351938389815,15.080237107210623,0.0,1.9049951746955958,0,0,0,Asus,Gaming,Linux,HDD,No,Intel,Nvidia,10.543027435756889
379.19201870201306,1.2217714540237705,0.2250793159720345,3.51139675406722,8.224112510707723,0.0,1.9052056424149555,0,0,0,Microsoft,Ultrabook,Windows 10 S,SSD,No,Intel,Intel,10.85390374979501
364.4317087007187,1.7240546397000622,0.33722807755218376,1.3295796585491964,10.199082182273123,0.0,1.9049951746955958,0,0,0,Dell,Ultrabook,Windows 10,SSD,No,Intel,AMD,10.557156204568605
557.0021538735841,1.7240546397000622,0.7926161008305865,1.3295796585491964,10.199082182273123,0.0,1.9049951746955958,0,0,0,Dell,Notebook,Windows 10,SSD,No,Intel,AMD,10.349248923184005
733.3337858460409,1.7240546397000622,0.9998574927725051,3.51139675406722,8.224112510707723,1.1482971722418127,1.9049951746955958,0,0,0,MSI,Gaming,Windows 10,SSD,HDD,Intel,Nvidia,10.866421654561485
417.7058338218464,1.7240546397000622,0.7456190576156035,1.8472077905529887,15.080237107210623,0.0,1.9045979340034616,0,0,0,Acer,Notebook,Windows 10,HDD,No,Intel,Intel,8.645819760732488
557.0021538735841,1.7240546397000622,0.7926161008305865,4.782351938389815,15.080237107210623,0.0,1.9049951746955958,0,0,0,Asus,Gaming,Windows 10,HDD,No,Intel,Nvidia,10.543027435756889
557.0021538735841,1.7240546397000622,0.7926161008305865,3.51139675406722,18.08156595229458,0.0,1.9049951746955958,0,0,0,Lenovo,Notebook,No OS,HDD,No,Intel,Intel,9.237533260919324
557.0021538735841,1.7240546397000622,0.70640327271816,1.3295796585491964,8.224112510707723,1.1482971722418127,1.9049951746955958,0,0,0,Dell,Notebook,Windows 10,SSD,HDD,Intel,Intel,10.31071144436018
557.0021538735841,1.2217714540237705,0.7926161008305865,4.3349621891585155,15.080237107210623,0.0,1.9049951746955958,0,0,0,Acer,Notebook,Windows 10,HDD,No,Intel,Nvidia,9.281363862085538
733.3337858460409,1.7240546397000622,0.921910510118114,0.8905313313972795,8.224112510707723,1.1482971722418127,1.9049951746955958,0,0,0,HP,Notebook,Windows 10,SSD,HDD,Intel,Nvidia,10.608300383574441
557.0021538735841,1.7240546397000622,0.6339357772160359,0.8905313313972795,10.199082182273123,0.0,1.9049951746955958,0,0,0,Dell,Ultrabook,Windows 10,SSD,No,Intel,Intel,10.868834799227995
277.1840002795059,1.7240546397000622,-0.08333527898184064,0.3697380817280321,12.469704042082887,0.0,1.905197190701389,0,0,0,Apple,Ultrabook,macOS,SSD,No,Intel,Intel,11.612813780935355
417.7058338218464,1.7240546397000622,0.49017478160634215,0.8905313313972795,10.199082182273123,0.0,1.9049951746955958,0,0,0,HP,Notebook,Windows 10,SSD,No,Intel,Intel,10.323623094777473
557.0021538735841,1.2217714540237705,0.7926161008305865,3.51139675406722,8.224112510707723,0.0,1.9049951746955958,0,0,0,Lenovo,Notebook,Windows 10,SSD,No,AMD,AMD,8.697107774396613
557.0021538735841,1.2217714540237705,0.7456190576156035,5.750453487998943,15.080237107210623,0.0,1.9045979340034616,0,0,0,Acer,Notebook,Windows 10,HDD,No,AMD,AMD,8.676730175133054
557.0021538735841,2.16550032159689,0.9809185420390523,4.782351938389815,8.224112510707723,1.1482971722418127,1.9049951746955958,0,0,0,Dell,Gaming,Windows 10,SSD,HDD,Intel,Nvidia,11.34772456774096
557.0021538735841,1.7240546397000622,0.6067570219110009,1.3295796585491964,10.199082182273123,0.0,1.9049951746955958,0,0,0,HP,Ultrabook,Windows 10,SSD,No,Intel,Nvidia,9.870028893129978
557.0021538735841,1.7240546397000622,0.6759723663882573,3.51139675406722,10.199082182273123,0.0,1.9049951746955958,0,0,0,HP,Notebook,Windows 10,SSD,No,Intel,Intel,9.539262490296315
557.0021538735841,2.16550032159689,0.7926161008305865,4.782351938389815,8.224112510707723,1.1482971722418127,1.9049951746955958,0,0,0,Asus,Gaming,Windows 10,SSD,HDD,Intel,Nvidia,11.515451227169875
364.4317087007187,1.7240546397000622,0.19086279098928208,1.3295796585491964,10.199082182273123,0.0,1.9049951746955958,0,0,0,Dell,Ultrabook,Windows 10,SSD,No,Intel,Intel,11.822320209346806
557.0021538735841,1.7240546397000622,0.9014622374496506,5.750453487998943,15.080237107210623,0.0,1.9049951746955958,0,0,0,Asus,Gaming,Windows 10,HDD,No,AMD,AMD,9.870028893129978
557.0021538735841,1.7240546397000622,0.7926161008305865,1.3295796585491964,15.080237107210623,0.0,1.9049951746955958,0,0,0,Acer,Notebook,Windows 10,HDD,No,Intel,Nvidia,9.838906148927432
364.4317087007187,2.16550032159689,0.3998380858607013,1.3295796585491964,12.469704042082887,0.0,1.9049951746955958,0,0,0,HP,Notebook,Windows 10,SSD,No,Intel,Intel,11.070465357687826
557.0021538735841,1.7240546397000622,0.9809185420390523,3.51139675406722,10.199082182273123,0.0,1.9049951746955958,0,0,0,Dell,Gaming,Windows 10,SSD,No,Intel,Nvidia,11.0666145553886
417.7058338218464,1.7240546397000622,0.22347581413526477,4.3349621891585155,10.199082182273123,0.0,1.9049951746955958,0,0,0,Asus,Ultrabook,Windows 10,SSD,No,Intel,Intel,10.768860792450269
364.4317087007187,1.7240546397000622,0.40656303186586185,0.8905313313972795,10.199082182273123,0.0,1.9049951746955958,0,0,0,Acer,2 in 1 Convertible,Windows 10,SSD,No,Intel,Intel,10.289913567953242
557.0021538735841,1.7240546397000622,0.7926161008305865,4.3349621891585155,15.080237107210623,0.0,1.9049951746955958,0,0,0,Dell,Notebook,Linux,HDD,No,Intel,AMD,9.542485311793648
557.0021538735841,1.2217714540237705,0.7926161008305865,1.8472077905529887,10.199082182273123,0.0,1.9049951746955958,0,0,0,Dell,Notebook,Linux,SSD,No,Intel,AMD,9.096672866103173
557.0021538735841,1.523428962621161,0.6963598944993389,3.1343530096531205,10.199082182273123,0.0,1.9049951746955958,0,0,0,Asus,Notebook,Windows 10,SSD,No,Intel,Nvidia,9.460039371242067
557.0021538735841,1.9891748117057697,0.9693851966134654,4.782351938389815,8.224112510707723,1.1482971722418127,1.9049951746955958,0,0,0,HP,Gaming,Windows 10,SSD,HDD,Intel,Nvidia,11.168645734148328
557.0021538735841,1.7240546397000622,0.6499027344146395,4.3349621891585155,10.199082182273123,0.0,1.9049951746955958,0,0,0,HP,Notebook,Windows 10,SSD,No,Intel,AMD,9.931113509738944
557.0021538735841,1.2217714540237705,0.7456190576156035,0.6991311331721255,12.386666500597078,0.0,1.9049951746955958,0,0,0,HP,Notebook,Windows 10,HDD,No,AMD,AMD,8.42828482749704
557.0021538735841,1.7240546397000622,0.7926161008305865,0.8905313313972795,15.080237107210623,0.0,1.9049951746955958,0,0,0,Dell,Notebook,Linux,HDD,No,Intel,AMD,9.703676800642981
364.4317087007187,1.7240546397000622,0.32277603316330994,4.3349621891585155,10.199082182273123,0.0,1.9049951746955958,0,0,0,HP,Ultrabook,Windows 10,SSD,No,Intel,Nvidia,10.915895679984553
379.19201870201306,1.7240546397000622,0.2250793159720345,3.51139675406722,10.199082182273123,0.0,1.9052056424149555,0,0,0,Microsoft,Ultrabook,Windows 10 S,SSD,No,Intel,Intel,11.332096039764428
417.7058338218464,1.523428962621161,0.4588225184879059,3.51139675406722,10.199082182273123,0.0,1.9049951746955958,0,0,0,HP,Notebook,Windows 10,SSD,No,Intel,Nvidia,9.743085905535896
557.0021538735841,1.2217714540237705,0.6177154194823565,1.8472077905529887,15.080237107210623,0.0,1.9049951746955958,0,0,0,Lenovo,Notebook,Windows 10,HDD,No,Intel,Intel,8.776366628333484
417.7058338218464,1.7240546397000622,0.2628236720612216,4.3349621891585155,10.199082182273123,0.0,1.9049951746955958,0,0,0,Asus,Ultrabook,Windows 10,SSD,No,Intel,Nvidia,11.062758062594499
557.0021538735841,2.16550032159689,0.7926161008305865,4.782351938389815,10.199082182273123,1.1482971722418127,1.9049951746955958,0,0,0,MSI,Gaming,Windows 10,SSD,HDD,Intel,Nvidia,11.259705956645952
417.7058338218464,1.7240546397000622,0.4588225184879059,4.3349621891585155,10.199082182273123,0.0,1.9049951746955958,0,0,0,Lenovo,Notebook,Windows 10,SSD,No,Intel,Intel,11.565373101438654
557.0021538735841,2.16550032159689,0.40656303186586185,1.3295796585491964,10.199082182273123,1.1482971722418127,1.9049951746955958,0,0,0,Asus,Ultrabook,Windows 10,SSD,HDD,Intel,Nvidia,11.192626550903855
364.4317087007187,1.7240546397000622,0.20730011409392576,3.1343530096531205,10.199082182273123,0.0,1.9053787261672392,0,0,0,Dell,Ultrabook,Windows 10,SSD,No,Intel,Intel,11.399163565597263
364.4317087007187,1.7240546397000622,0.31547233021410576,3.51139675406722,10.199082182273123,0.0,1.9049951746955958,0,0,0,Lenovo,2 in 1 Convertible,Windows 10,SSD,No,Intel,Intel,11.432910433270886
417.7058338218464,1.2217714540237705,0.49017478160634215,0.8905313313972795,12.386666500597078,0.0,1.9045979340034616,0,0,0,HP,Notebook,Windows 10,HDD,No,Intel,Intel,9.940146560125216
364.4317087007187,1.7240546397000622,0.19086279098928208,0.8905313313972795,10.199082182273123,0.0,1.9049951746955958,0,0,0,Dell,Ultrabook,Windows 10,SSD,No,Intel,Intel,11.793158366049557
364.4317087007187,1.7240546397000622,0.23146814944212077,0.8905313313972795,10.199082182273123,0.0,1.9049951746955958,0,0,0,HP,2 in 1 Convertible,Windows 10,SSD,No,Intel,Intel,11.43289366648428
417.7058338218464,1.7240546397000622,0.49017478160634215,1.3295796585491964,12.469704042082887,0.0,1.9049951746955958,0,0,0,HP,Notebook,Windows 10,SSD,No,Intel,Intel,10.843425592192304
557.0021538735841,1.7240546397000622,0.7740753243454621,1.3295796585491964,10.199082182273123,1.1482971722418127,1.9049951746955958,0,0,0,Dell,Notebook,Windows 10,SSD,HDD,Intel,Nvidia,10.938926984713367
733.3337858460409,1.2217714540237705,0.6963598944993389,1.8472077905529887,15.080237107210623,0.0,1.9049951746955958,0,0,0,Asus,Notebook,Windows 10,HDD,No,Intel,Nvidia,9.41194241314393
557.0021538735841,1.7240546397000622,0.5325096797903497,1.3295796585491964,10.199082182273123,0.0,1.9049951746955958,0,0,0,Asus,Notebook,Windows 10,SSD,No,Intel,Nvidia,10.913853040031734
557.0021538735841,1.523428962621161,0.7456190576156035,3.1343530096531205,15.080237107210623,0.0,1.9049951746955958,0,0,0,Acer,Notebook,Windows 10,HDD,No,Intel,Intel,9.070915204293279
557.0021538735841,2.16550032159689,0.5900958404484541,4.782351938389815,10.199082182273123,1.149560259992934,1.9049951746955958,0,0,0,MSI,Gaming,Windows 10,SSD,HDD,Intel,Nvidia,12.569877730738371
557.0021538735841,1.7240546397000622,0.7926161008305865,3.51139675406722,10.199082182273123,0.0,1.9049951746955958,0,0,0,Lenovo,Notebook,No OS,SSD,No,Intel,Nvidia,9.64333667533225
733.3337858460409,2.16550032159689,0.921910510118114,1.3295796585491964,12.469704042082887,0.0,1.9049951746955958,0,0,0,HP,Notebook,Windows 10,SSD,No,Intel,Nvidia,11.209101301699398
557.0021538735841,1.2217714540237705,0.7456190576156035,5.750453487998943,10.199082182273123,0.0,1.9045979340034616,0,0,0,Acer,Notebook,Windows 10,SSD,No,AMD,AMD,8.946813938248443
557.0021538735841,1.2217714540237705,0.6231508608793066,0.8905313313972795,12.386666500597078,0.0,1.9045979340034616,0,0,0,HP,Notebook,No OS,HDD,No,Intel,Intel,7.84448429672658
417.7058338218464,1.7240546397000622,0.49017478160634215,0.8905313313972795,15.080237107210623,0.0,1.9049951746955958,0,0,0,HP,Notebook,Windows 10,HDD,No,Intel,Intel,10.196834281479408
417.7058338218464,1.2217714540237705,0.5024507520183931,0.6991311331721255,6.506298870029594,0.0,1.9045979340034616,0,0,0,Asus,Notebook,Windows 10 S,SSD,No,AMD,AMD,7.981139955277799
733.3337858460409,2.16550032159689,1.0367188760300763,1.3295796585491964,10.199082182273123,1.149560259992934,1.9049951746955958,0,0,0,Dell,Notebook,Windows 10,SSD,HDD,Intel,AMD,11.427875648360741
733.3337858460409,1.7240546397000622,0.921910510118114,0.8905313313972795,10.199082182273123,0.0,1.9049951746955958,0,0,0,HP,Notebook,Windows 10,SSD,No,Intel,Intel,10.492948069147408
557.0021538735841,1.7240546397000622,0.8635954611184692,3.51139675406722,15.080237107210623,0.0,1.9045979340034616,0,0,0,Dell,Notebook,Windows 10,HDD,No,Intel,AMD,9.67701075082537
557.0021538735841,1.2217714540237705,0.7926161008305865,1.8472077905529887,15.080237107210623,0.0,1.9049951746955958,0,0,0,Dell,Notebook,Windows 10,HDD,No,Intel,AMD,8.937691643781198
417.7058338218464,1.7240546397000622,0.4714793096716802,1.3295796585491964,10.199082182273123,0.0,1.9049951746955958,0,0,0,Acer,Ultrabook,Windows 10,SSD,No,Intel,Intel,10.38469191450148
557.0021538735841,1.2217714540237705,0.7926161008305865,4.3349621891585155,10.199082182273123,0.0,1.9049951746955958,0,0,0,Acer,Notebook,Windows 10,SSD,No,Intel,Nvidia,9.441654791815962
557.0021538735841,1.7240546397000622,0.7212858618266237,4.3349621891585155,15.080237107210623,0.0,1.9045979340034616,0,0,0,HP,Notebook,Windows 10,HDD,No,Intel,Intel,9.53575143387614
